# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project78896\fs-IDMer_0-71-78920\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.mzML.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'Crux_0000-00-00T00:00:00', 2: 'Crux_2019-01-09T17:14:07', 3: 'Crux_2019-01-09T17:14:11', 4: 'Crux_2019-01-09T17:14:16', 5: 'Crux_2019-01-09T17:14:20', 6: 'Crux_2019-01-09T17:14:28', 7: 'Crux_2019-01-09T17:14:35', 8: 'Crux_2019-01-09T17:14:43', 9: 'Crux_2019-01-09T17:14:51', 10: 'Crux_2019-01-09T17:14:58'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"slr0838"	1	0	17	11	7	4	7	3	10	14	9	11	18
"slr0839"	1	0	33	14	15	13	20	21	30	33	31	29	28
"slr0841"	1	0	25	13	11	17	17	13	21	27	23	28	26
"slr0842"	1	0	40	23	24	17	26	23	36	38	29	28	34
"slr0844"	1	0	33	18	15	20	25	21	38	38	35	40	47
"slr0845"	1	0	20	7	5	8	6	3	9	12	10	8	3
"slr0846"	1	0	22	15	9	11	9	8	14	14	14	10	14
"slr0847"	1	0	14	2	1	1	3	2	3	5	5	4	3
"slr0848"	1	0	40	39	28	32	34	38	59	71	80	66	48
"slr0851"	1	0	44	24	21	33	25	20	26	29	27	22	24
"slr0852"	1	0	17	12	8	6	12	6	4	6	6	5	8
"slr0853"	1	0	17	2	1	2	9	6	16	6	11	10	7
"slr0854"	1	0	50	24	16	28	23	12	26	38	35	39	30
"slr0856"	1	0	2	0	0	2	1	0	2	0	1	0	0
"slr0861"	1	0	36	10	7	7	5	7	17	28	24	16	32
"slr0862"	1	0	53	19	30	26	24	17	29	35	34	28	35
"slr0863"	1	0	59	33	29	26	29	32	41	40	50	35	42
"slr0864"	1	0	84	28	26	32	28	32	57	51	61	61	53
"slr0865"	1	0	24	19	15	17	9	8	20	20	21	18	20
"slr0867"	1	0	17	5	2	3	3	3	8	8	10	4	6
"slr0868"	1	0	16	15	7	5	9	1	14	18	17	14	12
"slr0869"	1	0	132	53	52	51	52	51	108	96	79	81	89
"slr0870"	1	0	14	10	7	9	7	5	1	4	6	4	2
"slr0871"	1	0	15	1	5	1	1	5	5	5	4	8	3
"slr0872"	1	0	63	41	39	25	38	28	41	39	24	36	36
"slr0875"	1	0	11	9	3	7	4	3	11	4	1	5	4
"slr0876"	1	0	62	36	39	35	43	26	47	38	49	54	51
"slr0877"	1	0	53	46	46	44	47	39	66	68	66	57	39
"slr0878"	1	0	13	9	9	7	10	4	8	9	11	6	9
"slr0879"	1	0	12	5	8	2	7	17	6	22	14	9	25
"slr0880"	1	0	55	15	19	25	20	11	26	18	33	27	32
"slr0881"	1	0	23	5	6	1	5	7	16	11	9	10	12
"slr0882"	1	0	50	48	36	54	55	45	65	50	55	42	63
"slr0883"	1	0	70	24	21	26	34	31	48	54	43	53	52
"slr0884"	1	0	46	34	21	35	35	40	38	53	55	35	48
"slr0885"	1	0	25	14	11	9	17	8	9	8	12	6	5
"slr0886"	1	0	24	7	8	10	13	5	20	14	17	15	15
"slr0887"	1	0	25	16	8	12	12	12	24	13	19	25	34
"slr0888"	1	0	6	1	3	5	2	4	0	1	3	4	4
"slr0889"	1	0	53	24	19	15	13	8	26	35	28	38	32
"slr0890"	1	0	9	1	5	3	4	7	6	4	5	4	3
"slr0891"	1	0	46	33	22	29	29	25	21	28	38	39	29
"slr0895"	1	0	10	4	3	3	5	6	6	6	7	7	5
"slr0896"	1	0	14	11	16	8	8	18	38	33	26	24	33
"slr0897"	1	0	57	40	24	58	33	24	40	39	41	40	36
"slr0898"	1	0	93	31	23	34	43	33	63	56	56	65	58
"slr0899"	1	0	22	20	10	16	15	13	13	17	14	15	15
"slr0900"	1	0	48	14	18	20	21	10	37	36	27	30	19
"slr0901"	1	0	50	20	15	17	25	17	32	23	31	22	23
"slr0902"	1	0	41	17	12	12	13	7	35	25	27	22	31
"slr0903"	1	0	21	14	7	8	7	8	8	9	13	13	15
"slr0904"	1	0	68	36	51	50	47	43	51	52	43	43	39
"slr0905"	1	0	74	25	23	37	24	22	41	36	26	42	29
"slr0906"	1	0	36	18	6	14	19	13	56	39	54	52	44
"slr0907"	1	0	111	43	31	37	40	31	69	70	83	61	86
"slr0909"	1	0	58	17	31	16	21	27	43	38	40	41	36
"slr0912"	1	0	20	14	15	8	15	16	30	31	37	29	38
"slr0913"	1	0	45	15	20	23	15	23	36	29	27	22	23
"slr0914"	1	0	44	12	10	12	8	5	18	26	29	15	22
"slr0915"	1	0	18	8	4	12	4	4	9	5	6	8	4
"slr0917"	1	0	52	13	10	10	16	13	30	33	29	22	32
"slr0918"	1	0	20	10	11	3	4	4	11	12	14	12	10
"slr0919"	1	0	18	10	2	5	2	8	14	14	14	8	7
"slr0920"	1	0	14	4	1	0	1	2	7	10	9	7	8
"slr0921"	1	0	15	13	13	10	14	10	9	11	3	5	6
"slr0922"	1	0	30	17	17	16	16	12	27	19	24	27	29
"slr0923"	1	0	14	13	19	23	21	13	34	27	43	50	49
"slr0924"	1	0	10	10	8	8	8	5	19	23	18	33	22
"slr0925"	1	0	23	47	50	38	45	48	30	24	18	26	24
"slr0926"	1	0	8	5	3	5	2	4	5	4	1	3	8
"slr0929"	1	0	34	12	13	20	14	9	19	24	17	22	25
"slr0930"	1	0	40	14	11	11	9	5	27	21	22	19	24
"slr0935"	1	0	10	11	11	5	7	9	14	9	12	5	14
"slr0936"	1	0	32	15	20	6	14	15	14	19	20	22	24
"slr0937"	1	0	25	18	9	14	23	18	16	22	23	18	24
"slr0938"	1	0	57	30	23	24	17	14	35	24	25	27	28
"slr0940"	1	0	68	35	27	37	44	18	43	53	48	53	50
"slr0941"	1	0	24	11	5	9	11	6	17	17	15	18	14
"slr0942"	1	0	23	25	10	24	25	23	24	31	26	24	14
"slr0943"	1	0	43	11	21	19	22	21	35	26	35	43	23
"slr0944"	1	0	22	8	6	12	8	7	7	9	11	6	16
"slr0945"	1	0	40	28	18	22	22	21	42	46	38	42	51
"slr0946"	1	0	18	10	15	16	16	11	28	19	24	18	11
"slr0947"	1	0	32	20	27	22	16	22	41	47	42	30	33
"slr0948"	1	0	19	11	9	12	13	13	13	19	12	7	22
"slr0949"	1	0	15	10	4	2	7	6	15	17	21	11	7
"slr0950"	1	0	30	11	15	19	19	16	15	14	18	13	17
"slr0951"	1	0	28	23	20	17	13	14	24	26	15	28	19
"slr0952"	1	0	44	11	16	14	15	26	36	25	36	29	29
"slr0953"	1	0	21	1	1	3	6	2	7	7	10	5	10
"slr0954"	1	0	16	11	7	2	9	7	14	6	9	6	11
"slr0955"	1	0	70	40	34	46	44	34	48	55	54	35	43
"slr0957"	1	0	16	3	3	9	4	3	6	14	13	13	10
"slr0958"	1	0	63	41	34	35	22	37	48	59	53	57	52
"slr0959"	1	0	26	5	6	5	8	8	12	14	16	13	16
"slr0960"	1	0	19	9	3	6	2	19	24	26	28	21	19
"slr0962"	1	0	39	13	18	23	20	19	32	30	36	33	27
"slr0963"	1	0	105	83	64	69	81	35	118	114	109	103	121
"slr0964"	1	0	25	10	7	11	11	9	11	9	14	14	15
"slr0965"	1	0	35	31	17	25	21	23	35	40	41	31	34
"slr0966"	1	0	28	15	15	8	10	16	23	21	20	19	20
"slr0967"	1	0	6	8	2	3	5	6	3	7	7	5	2
"slr0969"	1	0	51	28	25	21	23	11	43	33	39	38	43
"slr0971"	1	0	29	26	16	25	18	17	27	28	32	36	37
"slr0974"	1	0	52	56	48	64	68	53	66	57	84	88	75
"slr0975"	1	0	25	13	7	10	11	2	15	9	10	14	12
"slr0976"	1	0	24	24	25	22	28	25	17	27	8	16	14
"slr0977"	1	0	16	12	10	10	16	10	9	8	8	11	5
"slr0978"	1	0	33	13	7	11	15	20	21	19	19	14	20
"slr0980"	1	0	27	18	10	12	13	16	24	27	27	25	29
"slr0981"	1	0	20	6	11	14	14	11	5	14	7	14	13
"slr0982"	1	0	70	66	56	56	59	57	75	60	64	72	80
"slr0983"	1	0	28	4	10	4	6	7	25	30	17	24	26
"slr0984"	1	0	53	28	16	31	23	20	37	35	36	35	37
"slr0985"	1	0	24	11	14	10	19	13	16	22	22	23	23
"slr0989"	1	0	32	18	9	11	13	11	27	17	29	26	17
"slr0990"	1	0	33	13	7	12	13	10	15	15	16	18	16
"slr0992"	1	0	10	1	0	4	0	0	1	4	0	3	2
"slr0993"	1	0	42	28	15	25	27	30	32	38	31	34	41
"slr0994"	1	0	20	5	3	4	3	1	6	13	10	13	12
"slr1019"	1	0	18	12	11	7	6	0	13	10	10	2	9
"slr1020"	1	0	49	24	19	19	20	14	43	35	35	36	29
"slr1022"	1	0	47	26	26	27	33	25	54	48	58	54	65
"slr1023"	1	0	10	2	0	0	1	1	7	7	7	2	5
"slr1024"	1	0	29	18	24	22	24	18	21	15	29	30	16
"slr1025"	1	0	5	4	1	1	6	1	9	8	5	5	7
"slr1028"	1	0	72	34	25	24	38	32	34	41	47	47	41
"slr1030"	1	0	63	43	20	31	35	37	40	61	58	60	58
"slr1031"	1	0	44	10	16	8	20	17	38	37	37	46	36
"slr1032"	1	0	28	4	9	8	8	7	18	25	16	22	27
"slr1033"	1	0	58	18	14	34	15	15	30	43	30	31	34
"slr1034"	1	0	29	15	8	19	10	22	29	36	33	31	24
"slr1035"	1	0	23	31	19	20	24	17	24	30	40	45	43
"slr1037"	1	0	10	2	1	2	5	4	2	3	1	3	4
"slr1039"	1	0	22	10	7	9	13	4	10	11	11	20	8
"slr1041"	1	0	32	14	6	10	9	4	26	17	16	20	19
"slr1042"	1	0	24	16	10	16	14	7	22	25	20	21	16
"slr1043"	1	0	16	12	9	10	12	4	17	15	15	18	14
"slr1044"	1	0	70	34	43	38	31	47	35	40	42	44	33
"slr1045"	1	0	12	2	3	2	0	6	3	4	3	5	8
"slr1046"	1	0	22	12	11	19	27	8	6	10	12	10	5
"slr1047"	1	0	53	27	22	20	29	28	33	34	32	36	29
"slr1048"	1	0	136	66	42	43	57	39	67	73	60	81	67
"slr1050"	1	0	30	20	9	14	15	18	13	13	13	11	10
"slr1051"	1	0	24	8	11	10	14	7	21	14	25	19	21
"slr1052"	1	0	24	11	5	5	8	12	17	13	20	21	21
"slr1053"	1	0	28	5	6	6	4	7	10	15	12	11	13
"slr1055"	1	0	181	85	70	87	90	81	196	187	207	212	202
"slr1056"	1	0	99	29	38	27	40	38	49	42	55	54	30
"slr1062"	1	0	19	6	9	7	8	11	17	10	11	10	14
"slr1063"	1	0	98	37	64	40	53	49	78	70	67	81	75
"slr1064"	1	0	44	16	10	15	20	14	29	29	26	29	23
"slr1065"	1	0	45	34	27	27	25	37	24	27	37	35	24
"slr1066"	1	0	56	23	24	25	22	12	43	42	32	37	23
"slr1067"	1	0	39	22	23	31	24	21	27	18	32	18	28
"slr1068"	1	0	22	14	12	15	16	8	15	16	15	11	14
"slr1069"	1	0	19	10	14	19	9	10	12	12	16	9	14
"slr1070"	1	0	51	9	10	13	20	17	26	40	33	37	23
"slr1071"	1	0	37	11	6	8	11	10	32	21	21	16	13
"slr1072"	1	0	36	28	23	22	29	17	27	30	28	21	34
"slr1073"	1	0	27	14	10	9	14	9	24	25	26	15	19
"slr1074"	1	0	27	8	8	5	4	7	16	19	13	16	13
"slr1076"	1	0	33	14	18	18	23	27	20	28	14	16	26
"slr1077"	1	0	30	5	9	9	7	4	12	20	19	20	20
"slr1078"	1	0	6	3	6	2	0	1	3	0	2	1	2
"slr1079"	1	0	29	14	14	21	18	20	19	30	32	26	28
"slr1081"	1	0	17	5	6	7	6	8	5	10	15	12	11
"slr1082"	1	0	16	13	12	11	13	15	12	7	14	21	14
"slr1083"	1	0	13	3	10	12	6	5	3	8	2	8	8
"slr1084"	1	0	14	0	5	6	5	8	19	13	12	9	16
"slr1085"	1	0	38	21	16	16	24	20	19	29	21	21	24
"slr1087"	1	0	27	18	29	23	21	18	24	24	32	30	24
"slr1090"	1	0	43	20	19	18	24	20	52	59	43	36	25
"slr1093"	1	0	10	2	1	3	3	5	7	4	2	4	5
"slr1094"	1	0	31	9	8	7	8	8	19	16	13	10	11
"slr1095"	1	0	32	14	17	14	15	9	15	13	15	18	18
"slr1096"	1	0	61	15	10	18	19	10	52	35	41	41	46
"slr1097"	1	0	17	12	5	11	6	6	22	20	19	20	18
"slr1098"	1	0	32	11	5	14	16	11	26	19	33	25	23
"slr1099"	1	0	23	6	10	4	9	6	16	14	23	17	19
"slr1100"	1	0	32	20	15	14	13	19	27	33	41	26	23
"slr1101"	1	0	8	0	1	3	0	2	3	3	1	3	5
"slr1102"	1	0	95	91	87	95	71	62	86	75	86	73	72
"slr1103"	1	0	89	31	21	29	23	25	59	62	71	51	56
"slr1104"	1	0	57	25	26	22	35	18	33	32	37	45	28
"slr1105"	1	0	66	23	27	27	31	28	84	61	84	85	93
"slr1106"	1	0	38	9	17	13	15	22	19	26	36	24	27
"slr1107"	1	0	37	22	14	13	18	21	25	24	33	28	22
"slr1109"	1	0	22	14	11	4	15	8	20	22	23	16	16
"slr1110"	1	0	15	10	3	5	3	11	16	18	16	24	8
"slr1113"	1	0	31	26	13	19	19	17	12	19	18	24	19
"slr1114"	1	0	35	28	18	28	34	25	30	22	28	27	23
"slr1115"	1	0	40	13	12	10	11	14	29	30	21	21	18
"slr1116"	1	0	24	7	11	12	13	14	23	14	17	13	16
"slr1117"	1	0	35	46	28	28	29	25	45	39	59	61	48
"slr1118"	1	0	25	1	3	4	4	6	19	18	24	16	14
"slr1119"	1	0	30	6	4	11	14	5	17	18	8	16	13
"slr1120"	1	0	14	9	8	9	8	7	24	13	16	23	14
"slr1122"	1	0	47	24	22	16	26	17	27	18	14	19	16
"slr1123"	1	0	25	23	16	13	23	17	16	17	26	19	14
"slr1124"	1	0	47	27	24	21	33	31	31	39	43	32	32
"slr1125"	1	0	26	12	7	10	10	12	13	19	14	13	16
"slr1127"	1	0	16	11	13	6	9	8	18	15	13	16	15
"slr1128"	1	0	61	55	43	35	57	43	89	87	83	89	86
"slr1129"	1	0	114	96	85	102	69	63	105	119	108	108	91
"slr1130"	1	0	33	34	40	39	23	40	29	33	28	19	18
"slr1133"	1	0	59	31	33	30	20	38	23	31	53	33	38
"slr1134"	1	0	25	12	5	11	13	7	15	11	11	12	13
"slr1135"	1	0	125	52	49	49	49	34	78	87	87	69	61
"slr1136"	1	0	13	10	3	11	12	4	10	6	11	12	8
"slr1137"	1	0	15	17	10	7	8	7	20	18	18	16	12
"slr1138"	1	0	13	10	23	22	24	17	14	21	23	17	15
"slr1139"	1	0	19	10	11	7	8	5	16	12	11	15	13
"slr1140"	1	0	41	26	15	27	19	21	65	73	65	64	62
"slr1142"	1	0	23	7	7	11	10	2	11	8	12	9	14
"slr1143"	1	0	47	19	18	20	22	15	28	29	30	25	15
"slr1145"	1	0	20	4	7	10	9	2	13	14	11	15	5
"slr1147"	1	0	36	19	14	18	17	18	17	24	19	17	25
"slr1148"	1	0	24	7	9	5	12	14	13	11	6	11	16
"slr1149"	1	0	72	27	26	38	27	33	43	44	50	52	47
"slr1150"	1	0	11	12	9	9	17	11	11	12	17	10	12
"slr1152"	1	0	52	23	33	29	27	33	31	29	36	27	33
"slr1159"	1	0	43	14	12	14	17	16	16	20	18	22	24
"slr1160"	1	0	18	3	7	3	6	4	17	9	15	20	17
"slr1161"	1	0	34	21	23	26	21	29	50	57	52	37	34
"slr1162"	1	0	27	19	29	21	25	16	29	28	19	17	21
"slr1163"	1	0	21	7	2	4	8	5	19	16	18	13	16
"slr1164"	1	0	100	46	22	35	31	44	84	86	75	72	79
"slr1165"	1	0	71	43	47	55	44	45	70	83	85	77	88
"slr1166"	1	0	35	19	19	20	12	11	29	32	28	25	30
"slr1167"	1	0	33	10	6	3	5	5	11	11	8	15	12
"slr1168"	1	0	11	3	3	2	10	5	6	10	8	7	10
"slr1169"	1	0	16	1	1	4	2	1	16	11	20	13	8
"slr1170"	1	0	1	0	0	0	0	0	0	0	0	0	1
"slr1171"	1	0	20	5	5	3	5	5	9	9	15	8	9
"slr1173"	1	0	54	19	22	15	13	29	81	90	82	86	57
"slr1174"	1	0	21	16	14	10	10	20	18	15	10	12	24
"slr1176"	1	0	76	31	49	50	46	36	90	78	93	96	83
"slr1177"	1	0	18	3	5	6	2	6	9	14	6	10	7
"slr1178"	1	0	12	20	26	16	17	18	3	10	15	9	9
"slr1179"	1	0	31	12	11	7	15	11	19	16	19	13	11
"slr1181"	1	0	7	1	3	1	2	2	5	3	4	7	4
"slr1182"	1	0	15	4	3	1	5	1	15	18	15	15	8
"slr1183"	1	0	12	7	10	5	8	10	12	16	14	8	10
"slr1184"	1	0	15	5	4	7	2	4	6	8	11	8	13
"slr1185"	1	0	17	9	6	8	7	6	4	5	7	15	12
"slr1186"	1	0	17	5	3	6	8	15	11	12	18	14	11
"slr1187"	1	0	8	11	11	6	5	9	8	10	6	11	16
"slr1188"	1	0	54	22	23	25	23	25	22	23	30	23	21
"slr1189"	1	0	24	14	8	8	6	5	21	16	22	18	15
"slr1192"	1	0	20	3	5	6	11	0	13	10	13	9	16
"slr1194"	1	0	27	6	8	6	15	7	25	23	23	14	19
"slr1195"	1	0	7	4	0	3	7	6	12	1	10	2	4
"slr1196"	1	0	41	20	16	10	16	9	31	38	35	40	32
"slr1197"	1	0	37	5	9	7	11	10	12	21	26	11	11
"slr1198"	1	0	21	22	17	22	21	17	33	28	26	25	28
"slr1199"	1	0	51	19	17	14	20	23	30	28	42	44	35
"slr1200"	1	0	11	5	5	5	1	4	5	7	3	7	7
"slr1201"	1	0	20	15	6	20	18	4	11	16	10	13	11
"slr1202"	1	0	17	15	7	16	13	10	30	28	29	26	29
"slr1203"	1	0	23	15	21	21	21	20	25	29	27	23	20
"slr1204"	1	0	43	21	21	26	22	31	46	48	59	48	45
"slr1205"	1	0	13	7	9	14	9	9	15	15	12	12	13
"slr1206"	1	0	25	6	5	4	7	5	16	17	13	10	14
"slr1207"	1	0	57	30	27	32	33	20	59	45	54	52	50
"slr1208"	1	0	85	31	31	36	38	33	44	40	39	40	48
"slr1209"	1	0	7	4	3	3	5	2	1	1	3	1	3
"slr1210"	1	0	30	6	7	8	7	10	16	9	15	14	13
"slr1211"	1	0	105	26	18	22	25	16	54	39	48	42	42
"slr1212"	1	0	83	33	26	21	20	22	51	47	41	35	38
"slr1213"	1	0	27	7	4	2	4	7	15	16	8	12	9
"slr1214"	1	0	51	17	22	24	21	14	21	32	37	23	21
"slr1215"	1	0	7	3	0	0	1	2	4	0	3	1	1
"slr1216"	1	0	44	17	9	24	12	11	18	18	19	15	24
"slr1218"	1	0	24	12	8	13	6	7	10	11	14	17	6
"slr1219"	1	0	12	8	8	14	10	26	9	8	8	6	10
"slr1220"	1	0	30	21	16	25	18	16	23	22	35	15	18
"slr1222"	1	0	33	18	16	16	22	17	11	28	19	23	22
"slr1223"	1	0	42	22	10	17	9	11	30	20	25	32	22
"slr1224"	1	0	42	15	10	19	5	8	39	34	24	26	17
"slr1225"	1	0	46	22	13	16	14	15	31	37	30	45	36
"slr1226"	1	0	43	24	18	24	23	21	44	48	51	44	32
"slr1227"	1	0	49	19	20	23	20	27	43	29	35	39	32
"slr1228"	1	0	77	37	54	37	36	51	54	59	63	81	62
"slr1229"	1	0	31	6	5	9	7	5	20	27	27	24	19
"slr1230"	1	0	43	10	11	16	9	9	20	24	22	15	20
"slr1232"	1	0	23	8	13	9	7	6	13	14	13	10	10
"slr1233"	1	0	100	63	45	49	62	60	116	113	96	75	73
"slr1234"	1	0	11	6	13	7	11	4	17	9	16	18	11
"slr1235"	1	0	24	7	7	2	4	3	18	9	9	6	8
"slr1236"	1	0	20	12	13	6	11	5	16	15	15	15	11
"slr1237"	1	0	48	23	18	29	21	11	50	43	35	38	36
"slr1238"	1	0	39	15	9	7	6	11	41	41	42	46	42
"slr1239"	1	0	62	41	34	34	41	32	60	70	62	55	50
"slr1240"	1	0	42	24	20	27	24	24	30	28	40	34	31
"slr1241"	1	0	12	7	7	12	5	8	6	5	5	6	8
"slr1243"	1	0	189	72	72	82	94	74	86	116	109	104	92
"slr1245"	1	0	53	34	19	33	25	11	47	54	51	43	36
"slr1246"	1	0	15	6	4	2	5	7	8	16	6	7	9
"slr1247"	1	0	45	10	14	16	18	9	19	17	25	43	25
"slr1248"	1	0	10	14	9	11	11	11	9	2	1	3	7
"slr1249"	1	0	11	6	2	3	4	3	2	3	3	3	2
"slr1250"	1	0	45	22	17	17	19	20	28	31	30	39	24
"slr1251"	1	0	24	23	21	18	17	13	42	45	44	54	49
"slr1253"	1	0	14	14	13	7	7	24	9	21	24	17	21
"slr1254"	1	0	71	32	30	34	29	33	64	60	73	82	64
"slr1255"	1	0	49	30	22	29	26	29	37	40	36	40	43
"slr1256"	1	0	16	12	8	10	14	7	15	27	19	28	27
"slr1257"	1	0	26	15	6	8	10	2	17	13	15	13	19
"slr1258"	1	0	23	13	11	7	8	15	21	27	20	18	15
"slr1259"	1	0	27	7	5	5	8	4	11	12	5	16	15
"slr1260"	1	0	17	6	3	5	12	2	20	19	17	23	19
"slr1261"	1	0	16	4	5	2	8	5	7	4	7	8	4
"slr1262"	1	0	19	4	5	9	12	1	10	18	21	12	19
"slr1263"	1	0	49	17	20	18	31	18	37	52	57	54	42
"slr1265"	1	0	89	57	63	59	59	43	74	74	94	81	90
"slr1266"	1	0	3	0	2	0	0	2	3	2	4	6	3
"slr1267"	1	0	28	13	7	5	9	12	13	11	11	17	10
"slr1269"	1	0	44	25	18	11	18	16	29	23	34	32	27
"slr1270"	1	0	58	34	26	30	38	17	37	38	40	28	26
"slr1271"	1	0	29	19	16	16	14	21	19	18	14	16	21
"slr1272"	1	0	32	16	18	23	19	28	41	41	41	33	28
"slr1273"	1	0	18	10	10	14	14	13	13	13	16	14	10
"slr1274"	1	0	36	14	11	11	20	14	37	33	39	19	32
"slr1275"	1	0	14	8	3	3	8	3	10	11	12	16	6
"slr1276"	1	0	17	6	9	6	4	5	17	15	16	12	14
"slr1277"	1	0	73	28	25	33	26	20	53	56	61	66	72
"slr1278"	1	0	43	17	12	16	9	12	22	36	28	29	21
"slr1279"	1	0	4	12	16	17	7	13	5	4	8	11	9
"slr1280"	1	0	36	17	22	25	16	20	56	76	61	41	34
"slr1281"	1	0	20	6	5	9	5	6	20	26	21	22	14
"slr1282"	1	0	30	16	12	9	15	5	16	14	23	15	19
"slr1283"	1	0	22	26	18	15	17	12	12	16	13	20	8
"slr1285"	1	0	45	10	10	10	9	6	26	25	27	35	31
"slr1287"	1	0	23	6	5	6	7	11	9	9	7	4	6
"slr1288"	1	0	5	5	11	9	8	12	8	7	9	10	9
"slr1289"	1	0	67	33	29	34	29	31	41	31	45	39	39
"slr1290"	1	0	25	2	3	6	2	2	16	16	20	14	16
"slr1291"	1	0	18	17	12	7	14	15	8	5	12	10	4
"slr1293"	1	0	36	17	12	10	17	17	20	14	19	27	26
"slr1295"	1	0	48	32	39	33	32	37	23	17	21	27	26
"slr1298"	1	0	72	24	28	22	27	16	41	40	49	41	21
"slr1299"	1	0	49	20	12	21	15	21	52	37	42	32	32
"slr1300"	1	0	40	8	19	10	18	11	24	27	23	29	31
"slr1301"	1	0	95	44	35	31	44	26	63	80	67	63	60
"slr1302"	1	0	45	39	36	35	41	23	81	77	72	74	65
"slr1303"	1	0	54	26	21	32	25	31	48	40	38	35	42
"slr1305"	1	0	99	28	34	40	51	22	62	68	57	76	63
"slr1306"	1	0	33	24	17	17	14	4	21	20	19	28	19
"slr1307"	1	0	26	16	17	13	11	35	7	10	10	9	8
"slr1312"	1	0	72	22	24	34	28	20	66	59	63	58	53
"slr1315"	1	0	24	3	9	10	11	6	12	18	17	9	13
"slr1316"	1	0	14	8	10	12	7	6	20	13	23	15	16
"slr1317"	1	0	12	2	2	5	4	1	11	5	8	9	14
"slr1318"	1	0	17	3	1	3	3	7	6	9	8	8	10
"slr1319"	1	0	21	7	5	4	4	6	15	10	16	16	18
"slr1322"	1	0	74	38	26	48	42	33	61	61	64	61	62
"slr1324"	1	0	55	15	20	16	19	23	31	46	32	29	34
"slr1325"	1	0	120	61	47	62	64	56	100	91	91	71	88
"slr1327"	1	0	5	3	1	1	1	2	3	2	0	0	2
"slr1329"	1	0	52	44	45	36	48	41	103	123	125	136	153
"slr1330"	1	0	20	10	7	12	8	11	2	4	5	7	18
"slr1331"	1	0	50	35	35	23	27	39	40	48	60	53	50
"slr1332"	1	0	27	8	11	8	10	12	15	13	16	19	16
"slr1334"	1	0	44	18	17	19	25	13	28	33	31	34	24
"slr1336"	1	0	5	18	7	11	6	14	6	3	10	5	7
"slr1338"	1	0	26	7	11	9	13	9	28	32	28	16	20
"slr1339"	1	0	23	6	7	12	9	3	11	14	17	20	13
"slr1340"	1	0	19	9	3	4	4	4	8	12	17	18	12
"slr1342"	1	0	50	13	12	23	18	20	47	38	36	29	21
"slr1343"	1	0	55	34	37	30	38	54	45	48	37	38	42
"slr1344"	1	0	11	1	2	2	0	1	4	4	7	4	5
"slr1347"	1	0	37	18	10	14	18	10	16	23	19	23	16
"slr1348"	1	0	30	22	9	21	10	13	17	20	15	23	15
"slr1349"	1	0	67	43	43	34	51	40	80	64	68	61	69
"slr1350"	1	0	30	9	15	16	15	11	27	15	30	24	14
"slr1351"	1	0	38	18	10	14	12	4	41	26	33	33	37
"slr1353"	1	0	20	3	8	7	12	7	7	10	8	8	16
"slr1356"	1	0	55	48	45	51	52	19	71	70	68	92	91
"slr1357"	1	0	2	0	0	0	0	0	1	1	0	0	0
"slr1362"	1	0	10	7	7	7	8	6	8	12	9	9	5
"slr1363"	1	0	98	33	38	41	35	34	65	70	70	61	76
"slr1364"	1	0	47	11	17	10	21	11	28	21	25	32	36
"slr1365"	1	0	1	0	0	1	0	0	0	0	0	0	0
"slr1366"	1	0	13	6	3	2	2	6	5	3	2	3	0
"slr1367"	1	0	121	47	47	48	48	49	93	94	112	90	108
"slr1368"	1	0	26	16	6	7	12	7	13	25	31	18	22
"slr1369"	1	0	17	6	17	13	8	5	7	8	8	1	12
"slr1376"	1	0	17	6	6	8	6	8	10	15	12	15	4
"slr1377"	1	0	36	13	15	15	14	18	22	23	22	19	25
"slr1378"	1	0	33	13	10	15	13	18	36	30	43	26	23
"slr1379"	1	0	35	15	15	8	14	10	27	23	16	8	12
"slr1380"	1	0	11	9	6	6	3	9	11	16	11	14	21
"slr1383"	1	0	17	7	12	5	4	6	7	6	11	14	13
"slr1384"	1	0	37	4	4	11	8	16	16	12	10	20	15
"slr1385"	1	0	38	19	13	6	14	8	29	27	19	21	18
"slr1390"	1	0	89	43	48	51	51	32	79	61	73	84	70
"slr1391"	1	0	15	12	21	24	20	12	23	19	19	22	23
"slr1392"	1	0	45	30	21	25	29	27	39	41	48	38	44
"slr1393"	1	0	108	40	41	38	35	35	54	63	47	48	58
"slr1394"	1	0	12	2	5	2	3	3	4	2	3	0	3
"slr1395"	1	0	40	8	11	6	11	15	22	22	26	14	23
"slr1396"	1	0	41	23	16	20	15	19	52	55	61	47	57
"slr1397"	1	0	35	15	17	25	24	15	44	38	35	34	33
"slr1398"	1	0	43	24	14	31	26	19	25	31	42	42	26
"slr1400"	1	0	42	17	13	10	14	8	21	23	26	25	25
"slr1403"	1	0	76	20	29	30	28	23	41	37	52	39	48
"slr1406"	1	0	10	0	0	5	3	0	3	4	5	4	0
"slr1407"	1	0	26	11	19	17	13	20	30	33	28	34	26
