# Protein abundances computed from file 'C:\Users\timot\AppData\Local\Temp\knime_KNIME_project41745\fs-IDMer_0-71-41787\000\000\IDMerger_0\20170419_GM_Cyano_1000_R1_BC1_01_2485.idXML'
# Parameters (relevant only): top=0, average=sum
# Files/samples associated with abundance values below: 1: 'MS-GF+_2019-01-05T22:59:50', 2: 'MS-GF+_2019-01-06T09:31:45', 3: 'MS-GF+_2019-01-06T10:13:29', 4: 'MS-GF+_2019-01-06T10:58:19', 5: 'MS-GF+_2019-01-06T11:44:39', 6: 'MS-GF+_2019-01-06T13:08:17', 7: 'MS-GF+_2019-01-06T14:31:32', 8: 'MS-GF+_2019-01-06T15:56:55', 9: 'MS-GF+_2019-01-06T17:17:30', 10: 'MS-GF+_2019-01-06T18:32:53'
"protein"	"n_proteins"	"protein_score"	"n_peptides"	"abundance_1"	"abundance_2"	"abundance_3"	"abundance_4"	"abundance_5"	"abundance_6"	"abundance_7"	"abundance_8"	"abundance_9"	"abundance_10"
"sll1816"	1	0	115	65	68	48	48	48	53	66	62	55	58
"sll1817"	1	0	36	42	45	59	50	50	49	58	50	53	38
"sll1818"	1	0	59	71	70	50	64	66	81	85	102	82	82
"sll1819"	1	0	74	57	50	47	45	56	42	28	42	37	49
"sll1820"	1	0	56	23	37	26	33	27	40	39	35	50	38
"sll1821"	1	0	74	39	45	36	44	56	44	52	63	55	52
"sll1822"	1	0	54	18	18	16	24	20	27	36	32	29	22
"sll1823"	1	0	78	54	58	42	40	49	71	69	74	63	65
"sll1824"	1	0	12	3	3	6	11	8	5	4	3	6	2
"sll1825"	1	0	10	5	4	7	11	6	8	8	3	4	2
"sll1830"	1	0	53	35	30	53	29	44	35	39	37	31	34
"sll1831"	1	0	40	23	18	21	17	18	21	16	13	20	21
"sll1832"	1	0	8	3	3	1	1	2	3	3	3	4	3
"sll1833"	1	0	116	44	63	57	62	61	34	52	49	47	46
"sll1834"	1	0	18	5	7	4	2	5	24	19	19	14	9
"sll1835"	1	0	26	29	13	25	25	26	24	33	39	26	39
"sll1837"	1	0	12	12	4	7	9	7	16	12	8	11	14
"sll1841"	1	0	58	46	38	32	29	31	90	79	78	86	72
"sll1845"	1	0	10	1	5	7	6	4	4	5	4	2	5
"sll1848"	1	0	24	21	26	32	21	26	11	13	16	9	17
"sll1849"	1	0	46	55	60	32	60	44	47	44	49	57	35
"sll1851"	1	0	12	6	2	5	6	9	19	13	13	3	6
"sll1852"	1	0	33	25	16	12	20	16	32	25	39	30	38
"sll1853"	1	0	27	25	22	22	23	22	13	27	17	24	21
"sll1854"	1	0	56	66	48	57	60	51	79	87	80	81	71
"sll1858"	1	0	72	46	45	28	40	51	28	31	40	28	35
"sll1861"	1	0	66	18	13	17	7	10	33	28	25	21	25
"sll1862"	1	0	17	3	9	2	5	4	16	8	11	13	9
"sll1863"	1	0	48	27	17	14	17	23	44	48	52	39	47
"sll1864"	1	0	100	80	82	73	82	77	42	57	63	52	53
"sll1865"	1	0	66	36	46	29	56	43	28	40	42	41	35
"sll1866"	1	0	10	4	2	4	1	5	6	5	4	5	4
"sll1868"	1	0	141	71	63	65	72	73	75	83	72	89	80
"sll1869"	1	0	48	25	27	25	25	32	34	28	30	23	24
"sll1870"	1	0	37	15	20	16	16	17	21	12	17	25	17
"sll1871"	1	0	89	39	46	36	44	45	50	67	64	44	60
"sll1872"	1	0	95	88	79	86	76	70	57	67	70	83	85
"sll1873"	1	0	34	28	16	21	14	25	51	54	42	45	49
"sll1874"	1	0	83	44	50	48	53	49	53	39	32	52	43
"sll1875"	1	0	42	14	15	10	11	11	23	30	27	25	23
"sll1876"	1	0	74	65	63	55	52	52	46	49	47	45	54
"sll1878"	1	0	47	22	24	32	17	25	29	27	18	19	19
"sll1879"	1	0	65	26	25	26	26	38	33	27	29	25	26
"sll1880"	1	0	19	10	7	12	11	6	17	16	12	19	7
"sll1882"	1	0	24	13	16	12	9	11	17	28	15	18	21
"sll1883"	1	0	45	29	28	31	28	29	28	33	40	38	36
"sll1884"	1	0	72	38	26	31	27	29	37	32	29	31	54
"sll1885"	1	0	37	43	55	45	54	53	33	35	40	35	30
"sll1886"	1	0	10	7	6	4	2	4	3	0	2	3	6
"sll1888"	1	0	24	13	10	10	8	9	17	17	14	24	13
"sll1890"	1	0	9	6	3	3	4	6	5	6	9	7	12
"sll1891"	1	0	8	5	4	3	3	5	10	12	14	10	11
"sll1892"	1	0	17	19	14	13	16	16	14	15	15	12	17
"sll1893"	1	0	40	19	17	20	18	14	18	30	17	16	19
"sll1894"	1	0	88	38	51	33	39	35	68	76	66	68	75
"sll1895"	1	0	94	52	58	47	50	60	39	34	43	35	48
"sll1897"	1	0	46	21	21	21	22	29	28	28	24	24	32
"sll1898"	1	0	13	3	5	3	6	3	2	6	3	2	2
"sll1899"	1	0	22	14	29	30	37	29	18	18	20	28	15
"sll1900"	1	0	21	27	19	16	19	11	13	25	9	4	17
"sll1902"	1	0	104	79	104	75	95	82	99	86	95	86	85
"sll1905"	1	0	129	55	33	33	44	45	89	84	106	110	109
"sll1906"	1	0	30	25	30	20	18	23	15	14	18	17	14
"sll1908"	1	0	82	31	33	35	33	39	68	79	84	80	86
"sll1909"	1	0	35	46	31	16	37	28	50	55	50	42	47
"sll1910"	1	0	156	90	87	77	68	68	85	82	94	82	94
"sll1911"	1	0	40	43	30	25	34	28	63	65	48	77	52
"sll1912"	1	0	11	2	6	3	4	3	3	1	3	5	6
"sll1913"	1	0	48	30	27	26	22	27	35	18	26	35	25
"sll1915"	1	0	37	23	16	27	24	16	21	18	24	19	17
"sll1916"	1	0	21	3	8	5	7	3	9	7	6	4	7
"sll1917"	1	0	38	24	14	15	20	19	14	20	17	27	24
"sll1920"	1	0	51	16	16	20	16	20	17	17	17	23	16
"sll1921"	1	0	64	29	46	29	25	36	30	40	49	37	39
"sll1924"	1	0	57	14	18	16	33	21	19	18	13	20	32
"sll1925"	1	0	21	13	19	23	15	21	22	15	17	24	20
"sll1926"	1	0	5	39	49	29	39	41	14	11	12	23	13
"sll1927"	1	0	92	55	62	50	70	72	58	54	59	54	59
"sll1929"	1	0	35	29	23	23	22	25	12	6	15	18	16
"sll1930"	1	0	4	0	2	1	1	2	4	4	3	1	2
"sll1931"	1	0	64	45	41	35	27	35	46	53	55	59	66
"sll1932"	1	0	290	243	264	207	237	213	248	269	206	234	215
"sll1933"	1	0	120	68	71	63	66	57	90	96	91	100	77
"sll1934"	1	0	18	14	12	11	14	15	4	1	9	8	9
"sll1937"	1	0	20	8	7	11	8	8	18	12	16	11	6
"sll1938"	1	0	21	18	18	12	11	15	10	11	20	20	14
"sll1939"	1	0	39	24	29	24	26	28	31	27	32	37	40
"sll1940"	1	0	16	11	7	2	7	6	16	14	17	21	15
"sll1941"	1	0	164	96	80	73	72	93	117	106	122	139	118
"sll1942"	1	0	14	20	16	13	13	10	12	7	12	12	5
"sll1945"	1	0	90	58	45	48	49	34	71	68	97	69	77
"sll1946"	1	0	39	22	30	18	24	27	23	21	28	23	34
"sll1949"	1	0	11	6	3	8	6	6	7	10	7	7	4
"sll1950"	1	0	25	21	25	18	31	21	21	18	24	18	17
"sll1951"	1	0	20	7	16	12	8	7	17	19	17	13	16
"sll1954"	1	0	137	84	96	75	78	89	85	99	81	69	85
"sll1956"	1	0	16	16	7	6	9	9	9	8	9	10	7
"sll1957"	1	0	23	7	15	9	14	11	11	7	5	6	11
"sll1958"	1	0	58	45	59	47	54	54	52	44	42	41	37
"sll1959"	1	0	14	13	22	19	19	15	8	10	12	13	13
"sll1960"	1	0	11	21	28	17	21	27	1	9	10	8	17
"sll1961"	1	0	54	39	37	39	34	37	50	57	53	60	53
"sll1965"	1	0	18	25	35	24	28	37	18	18	27	18	16
"sll1967"	1	0	88	26	59	63	48	46	50	52	52	68	61
"sll1968"	1	0	45	36	30	33	35	29	29	27	28	40	30
"sll1969"	1	0	19	24	19	41	29	30	19	13	14	17	12
"sll1971"	1	0	70	43	55	38	53	51	61	35	46	54	53
"sll1973"	1	0	16	7	3	4	4	4	10	5	3	1	2
"sll1979"	1	0	29	9	24	10	20	11	20	22	16	16	20
"sll1980"	1	0	10	14	23	11	18	12	16	12	17	12	14
"sll1981"	1	0	62	39	23	23	21	21	60	59	63	47	47
"sll1982"	1	0	65	63	68	55	82	63	47	65	41	60	51
"sll1985"	1	0	13	11	7	6	2	6	9	7	11	6	7
"sll1987"	1	0	142	116	88	115	121	97	123	129	131	130	122
"sll1988"	1	0	46	10	11	29	15	15	32	42	31	29	30
"sll1994"	1	0	59	40	46	61	36	46	73	94	89	82	79
"sll1995"	1	0	82	66	49	35	62	41	95	90	77	75	73
"sll1998"	1	0	1	0	0	0	0	0	0	1	0	0	0
"sll1999"	1	0	12	24	22	21	17	18	28	25	28	19	18
"sll2001"	1	0	81	81	69	71	52	59	92	85	86	82	88
"sll2002"	1	0	39	27	51	27	47	36	42	42	39	43	51
"sll2003"	1	0	31	16	19	19	29	20	15	24	20	17	15
"sll2005"	1	0	330	269	263	264	295	242	282	286	343	323	322
"sll2006"	1	0	13	0	4	2	3	1	6	5	5	3	5
"sll2007"	1	0	23	4	7	5	6	8	5	5	7	5	9
"sll2008"	1	0	33	18	18	27	25	16	35	40	35	45	22
"sll2009"	1	0	42	41	32	44	42	38	30	30	28	33	38
"sll2010"	1	0	41	26	12	12	16	25	44	49	58	37	37
"sll2011"	1	0	13	5	5	11	8	10	21	12	8	13	11
"sll2012"	1	0	119	45	37	61	74	48	45	30	42	52	56
"sll2013"	1	0	25	8	7	6	7	7	10	13	14	7	12
"sll2014"	1	0	42	19	28	22	32	24	26	34	28	26	25
"sll2015"	1	0	68	55	48	45	58	55	37	46	31	38	49
"sll5002"	1	0	15	25	38	33	45	50	18	26	19	22	25
"sll5003"	1	0	24	14	7	10	7	7	6	13	10	20	12
"sll5004"	1	0	20	31	45	28	43	44	29	23	26	28	19
"sll5006"	1	0	4	3	2	2	1	0	3	4	2	6	6
"sll5014"	1	0	147	97	87	101	64	88	97	115	102	112	112
"sll5026"	1	0	184	98	115	108	109	121	108	88	76	87	86
"sll5028"	1	0	26	6	7	7	3	7	5	5	6	7	6
"sll5030"	1	0	42	14	6	13	15	11	16	17	17	25	22
"sll5032"	1	0	14	9	5	4	4	3	2	1	3	2	2
"sll5033"	1	0	18	7	5	8	6	10	20	18	25	19	30
"sll5034"	1	0	47	29	25	39	30	36	35	37	21	42	37
"sll5035"	1	0	27	25	20	20	19	17	12	20	17	9	15
"sll5036"	1	0	43	18	14	15	10	13	10	15	13	17	15
"sll5041"	1	0	54	22	40	24	30	20	29	38	40	26	24
"sll5042"	1	0	74	32	57	45	52	63	37	28	38	29	39
"sll5043"	1	0	47	21	30	31	43	33	31	34	32	30	41
"sll5044"	1	0	20	16	22	18	17	16	13	11	12	13	16
"sll5046"	1	0	48	24	29	19	25	38	21	20	25	25	26
"sll5047"	1	0	96	31	60	53	53	55	43	51	46	50	34
"sll5048"	1	0	57	16	6	20	21	13	47	34	40	37	27
"sll5049"	1	0	39	11	15	7	14	19	17	8	9	22	15
"sll5050"	1	0	61	36	35	48	32	33	21	20	27	27	24
"sll5052"	1	0	98	43	35	25	32	32	34	48	55	51	61
"sll5057"	1	0	52	19	21	32	27	25	21	30	41	29	40
"sll5059"	1	0	22	15	10	13	18	15	21	24	14	15	19
"sll5060"	1	0	167	58	64	55	74	72	65	69	67	85	76
"sll5061"	1	0	4	0	0	1	2	0	4	3	3	1	4
"sll5062"	1	0	28	9	18	15	12	11	21	14	25	17	15
"sll5063"	1	0	57	31	28	23	43	23	34	31	29	41	27
"sll5066"	1	0	47	30	19	22	25	22	32	32	37	26	30
"sll5067"	1	0	33	23	26	20	25	25	11	14	19	11	8
"sll5069"	1	0	56	24	27	20	20	23	32	23	32	35	21
"sll5072"	1	0	36	27	36	34	31	27	26	32	35	37	25
"sll5075"	1	0	19	11	17	13	20	19	17	14	15	16	14
"sll5076"	1	0	21	7	12	5	6	7	6	6	4	6	11
"sll5079"	1	0	31	8	6	5	0	8	11	20	14	11	16
"sll5080"	1	0	38	33	30	20	21	23	34	31	35	24	30
"sll5081"	1	0	39	45	37	41	37	39	66	55	59	63	53
"sll5083"	1	0	130	66	86	75	76	66	67	54	58	61	80
"sll5084"	1	0	27	24	18	9	16	17	35	37	40	40	34
"sll5086"	1	0	46	14	19	22	27	34	65	50	57	37	71
"sll5089"	1	0	28	20	11	15	11	6	21	15	10	11	20
"sll5090"	1	0	3	0	1	0	0	0	7	1	2	4	1
"sll5094"	1	0	27	30	21	41	33	24	27	22	23	28	16
"sll5097"	1	0	87	42	31	31	44	33	55	55	54	53	37
"sll5104"	1	0	2	6	1	3	13	5	15	4	13	10	8
"sll5107"	1	0	4	0	0	1	0	0	1	0	2	1	1
"sll5109"	1	0	53	22	29	27	25	15	53	51	42	51	63
"sll5122"	1	0	80	42	31	34	20	27	38	25	33	36	29
"sll5123"	1	0	23	6	5	1	6	12	7	6	5	6	9
"sll5128"	1	0	20	8	8	7	12	3	38	22	20	28	16
"sll5130"	1	0	30	9	4	13	8	10	8	7	11	7	7
"sll5132"	1	0	135	77	87	64	80	93	97	90	108	101	88
"sll6036"	1	0	2	0	1	1	0	0	0	0	0	0	0
"sll6052"	1	0	58	34	33	37	32	30	24	20	26	50	36
"sll6053"	1	0	100	76	80	60	65	69	83	79	83	84	84
"sll6054"	1	0	55	77	64	71	56	62	53	49	43	50	42
"sll6055"	1	0	34	9	13	10	13	10	6	7	12	21	18
"sll6059"	1	0	22	3	2	1	1	1	6	15	5	6	8
"sll6060"	1	0	19	10	6	7	5	5	11	16	20	22	17
"sll6093"	1	0	32	12	15	8	7	8	12	13	13	14	15
"sll6098"	1	0	67	44	41	19	29	36	27	34	37	36	41
"sll6109"	1	0	14	5	3	3	9	8	9	8	11	5	9
"sll7001"	1	0	40	23	31	30	38	35	34	36	45	27	28
"sll7002"	1	0	47	29	27	26	29	37	29	29	22	24	28
"sll7003"	1	0	15	6	2	2	5	4	4	8	1	4	4
"sll7006"	1	0	5	1	2	2	1	0	1	1	1	2	2
"sll7009"	1	0	67	26	27	25	28	20	33	25	28	23	24
"sll7027"	1	0	30	30	16	33	27	33	35	24	25	32	18
"sll7028"	1	0	43	12	19	13	17	17	24	27	24	28	22
"sll7029"	1	0	43	16	16	15	15	12	24	10	18	15	13
"sll7030"	1	0	32	9	6	5	9	7	8	4	8	11	9
"sll7031"	1	0	21	9	5	7	4	3	3	4	5	4	5
"sll7033"	1	0	13	1	2	6	4	3	12	7	7	9	11
"sll7034"	1	0	18	11	9	4	11	7	6	6	7	6	13
"sll7043"	1	0	54	19	13	22	18	29	26	24	25	26	24
"sll7044"	1	0	16	4	2	4	8	5	5	8	6	4	7
"sll7047"	1	0	9	5	5	3	1	4	8	5	5	5	3
"sll7050"	1	0	26	8	7	5	7	9	11	9	7	10	6
"sll7055"	1	0	32	30	14	24	10	20	64	62	56	47	56
"sll7056"	1	0	12	2	9	10	4	7	4	8	5	7	6
"sll7062"	1	0	74	53	42	38	40	33	72	49	48	64	49
"sll7063"	1	0	199	122	178	126	128	134	118	169	140	133	161
"sll7064"	1	0	31	20	42	55	62	31	21	17	19	22	23
"sll7065"	1	0	82	34	49	38	44	35	41	39	31	33	33
"sll7066"	1	0	162	57	50	67	74	71	77	66	72	85	88
"sll7067"	1	0	104	57	43	46	46	49	46	32	40	41	39
"sll7069"	1	0	8	10	5	10	9	8	3	1	7	6	6
"sll7070"	1	0	32	37	33	32	38	22	60	60	44	42	61
"sll7075"	1	0	67	44	39	46	45	38	21	39	44	34	40
"sll7077"	1	0	25	14	19	16	16	11	6	6	13	13	7
"sll7078"	1	0	96	111	88	85	84	94	97	139	116	118	117
"sll7085"	1	0	152	103	104	92	111	117	123	116	97	133	118
"sll7086"	1	0	24	23	20	14	20	16	32	30	25	20	19
"sll7087"	1	0	25	23	18	13	12	19	26	21	14	15	15
"sll7089"	1	0	45	16	18	11	11	12	19	25	25	17	14
"sll7090"	1	0	172	85	109	88	94	71	115	115	98	103	126
"sll7103"	1	0	28	17	23	8	15	30	13	19	13	14	11
"sll7106"	1	0	89	36	31	24	45	45	23	51	37	39	26
"sll8001"	1	0	64	42	24	38	22	34	37	36	37	42	32
"sll8002"	1	0	26	9	14	6	10	7	11	9	12	13	7
"sll8004"	1	0	30	33	31	27	32	30	44	40	37	37	37
"sll8006"	1	0	114	63	68	66	53	72	37	49	55	52	52
"sll8007"	1	0	22	9	14	9	8	10	24	19	22	19	15
"sll8009"	1	0	104	58	70	47	43	41	73	65	72	78	75
"sll8011"	1	0	10	18	22	32	26	16	12	11	6	9	9
"sll8012"	1	0	23	8	9	4	9	14	6	6	4	7	2
"sll8017"	1	0	56	47	40	41	41	28	28	24	30	34	21
"sll8018"	1	0	152	75	81	69	48	61	51	62	58	57	57
"sll8019"	1	0	154	104	73	71	101	85	109	109	87	95	111
"sll8020"	1	0	40	13	14	5	12	10	19	12	10	16	21
"sll8025"	1	0	7	16	17	17	13	21	6	10	8	15	20
"sll8027"	1	0	16	10	7	3	6	6	7	10	13	7	8
"sll8031"	1	0	36	18	10	9	16	9	22	31	26	21	33
"sll8032"	1	0	2	0	0	0	2	0	2	0	0	0	1
"sll8033"	1	0	15	15	12	11	15	10	25	14	9	15	18
"sll8034"	1	0	31	8	4	6	6	11	23	30	19	16	16
"sll8035"	1	0	17	35	66	48	46	27	58	59	44	52	34
"sll8040"	1	0	103	64	54	36	41	49	47	49	37	57	42
"sll8048"	1	0	81	43	71	60	73	76	59	46	48	54	51
"sll8049"	1	0	228	108	105	118	152	126	115	122	107	138	111
"sll9006"	1	0	12	2	4	5	2	4	1	5	3	3	1
"slr0001"	1	0	27	43	27	25	35	24	27	27	30	29	14
"slr0006"	1	0	34	23	37	18	27	29	45	39	44	34	23
"slr0007"	1	0	11	6	10	4	7	6	7	9	6	2	9
"slr0008"	1	0	26	7	15	9	14	12	10	13	14	14	7
"slr0009"	1	0	111	173	240	163	150	183	494	466	439	367	335
"slr0011"	1	0	16	10	5	8	8	7	4	4	7	11	6
"slr0012"	1	0	18	30	33	35	20	27	52	50	58	60	87
"slr0013"	1	0	25	17	20	14	13	13	24	18	32	26	24
"slr0014"	1	0	29	44	45	31	52	44	26	33	19	25	19
"slr0015"	1	0	51	20	18	20	15	18	41	33	35	46	29
"slr0016"	1	0	58	85	80	53	78	53	70	72	69	76	102
"slr0017"	1	0	63	23	31	32	26	36	31	46	35	32	35
"slr0018"	1	0	47	33	16	29	24	11	49	39	59	51	49
"slr0019"	1	0	45	20	25	26	25	24	24	28	19	30	12
"slr0020"	1	0	155	52	52	47	47	59	72	80	68	79	64
"slr0021"	1	0	73	34	38	41	34	41	38	45	36	44	46
"slr0022"	1	0	8	4	2	0	3	3	8	14	6	5	2
"slr0023"	1	0	27	29	30	16	19	20	14	16	15	13	15
"slr0031"	1	0	71	41	47	42	41	45	53	50	52	65	33
"slr0032"	1	0	61	41	49	42	46	54	53	62	60	61	62
"slr0033"	1	0	17	16	22	11	21	19	14	17	23	15	24
"slr0036"	1	0	19	34	21	23	34	18	17	21	23	22	18
"slr0038"	1	0	25	9	20	12	23	20	21	23	25	11	16
"slr0039"	1	0	20	3	7	12	8	6	25	29	28	28	22
"slr0040"	1	0	57	26	38	46	37	31	57	60	52	36	24
"slr0041"	1	0	42	20	18	13	15	17	45	42	36	25	16
"slr0042"	1	0	25	2	3	4	4	4	24	16	16	11	7
"slr0043"	1	0	102	63	58	56	66	50	132	125	146	87	76
"slr0044"	1	0	45	23	29	15	31	25	62	53	66	37	41
"slr0049"	1	0	35	27	24	23	21	26	52	49	58	53	54
"slr0050"	1	0	54	23	30	24	25	27	26	33	26	33	36
"slr0051"	1	0	18	31	12	14	11	12	20	19	17	13	13
"slr0053"	1	0	14	12	9	14	13	11	5	4	8	6	6
"slr0054"	1	0	8	2	0	0	2	0	5	8	2	3	4
"slr0055"	1	0	9	7	7	4	5	4	6	13	6	12	13
"slr0056"	1	0	15	12	6	14	13	7	17	22	16	21	16
"slr0058"	1	0	53	58	72	57	62	74	57	55	48	59	64
"slr0059"	1	0	22	4	6	11	7	7	9	1	7	5	7
"slr0060"	1	0	60	58	43	31	34	40	40	42	45	43	33
"slr0061"	1	0	36	30	27	19	24	16	19	18	16	7	23
"slr0063"	1	0	178	161	196	168	186	172	181	175	147	161	156
"slr0064"	1	0	53	16	23	14	22	26	38	31	21	40	22
"slr0065"	1	0	27	13	15	13	16	10	18	17	21	24	18
"slr0066"	1	0	48	82	71	79	89	128	79	79	77	83	69
"slr0067"	1	0	25	15	20	15	27	21	29	40	24	23	21
"slr0069"	1	0	30	22	20	13	30	21	36	31	25	31	23
"slr0070"	1	0	31	18	18	12	10	14	16	16	13	20	21
"slr0072"	1	0	37	18	17	20	22	23	19	18	19	23	20
"slr0073"	1	0	54	71	49	53	45	38	64	77	68	64	49
"slr0074"	1	0	83	87	59	74	70	66	69	74	73	94	72
"slr0075"	1	0	35	14	21	22	21	20	23	12	16	16	21
"slr0076"	1	0	59	25	28	32	35	30	50	32	41	38	53
"slr0077"	1	0	33	16	25	30	24	28	31	25	25	25	24
"slr0078"	1	0	29	13	8	10	9	9	8	16	24	14	13
"slr0079"	1	0	99	52	84	61	88	61	66	61	52	91	59
"slr0080"	1	0	48	67	61	56	53	57	46	54	63	53	48
"slr0081"	1	0	57	19	28	16	13	19	39	30	19	33	35
"slr0082"	1	0	47	23	18	17	14	25	28	19	20	18	34
"slr0083"	1	0	139	87	66	75	74	72	78	88	78	90	93
"slr0084"	1	0	14	10	7	13	9	7	7	9	13	5	8
"slr0086"	1	0	74	63	44	47	47	60	35	41	44	33	34
"slr0088"	1	0	77	37	36	18	25	22	58	60	58	51	50
"slr0089"	1	0	36	16	24	19	21	21	14	8	11	14	15
"slr0090"	1	0	21	24	24	16	15	16	9	14	17	14	14
"slr0091"	1	0	63	41	37	31	39	34	29	23	32	30	33
"slr0092"	1	0	31	18	19	20	26	18	18	16	16	12	17
"slr0093"	1	0	103	60	71	63	87	71	73	48	52	52	50
"slr0095"	1	0	24	9	5	12	13	13	7	8	8	7	14
"slr0096"	1	0	32	7	10	11	5	7	16	13	8	12	6
"slr0099"	1	0	71	62	53	47	56	52	47	34	42	59	52
"slr0103"	1	0	15	6	6	14	19	10	6	5	6	5	4
"slr0104"	1	0	140	55	64	56	50	47	91	72	91	110	84
"slr0105"	1	0	103	67	63	73	81	86	60	62	59	61	54
"slr0106"	1	0	59	35	38	29	32	36	31	22	25	28	16
"slr0108"	1	0	36	21	19	16	16	22	27	16	20	15	17
"slr0109"	1	0	64	25	32	28	26	20	30	35	30	39	41
"slr0110"	1	0	43	25	16	13	21	18	29	28	36	35	20
"slr0111"	1	0	47	18	13	8	14	7	21	16	17	14	10
"slr0112"	1	0	8	1	6	6	6	2	4	3	5	8	7
"slr0114"	1	0	64	34	51	31	39	53	26	31	32	35	36
"slr0115"	1	0	39	17	7	11	25	12	25	21	20	16	21
"slr0116"	1	0	33	26	40	26	34	26	24	38	28	33	21
"slr0118"	1	0	100	112	99	85	94	69	82	101	95	96	95
"slr0119"	1	0	31	2	22	10	17	24	9	15	5	15	11
"slr0120"	1	0	55	28	24	22	30	19	28	30	36	29	43
"slr0121"	1	0	76	50	38	48	55	47	33	41	47	53	35
"slr0142"	1	0	10	3	6	4	9	3	4	4	6	6	8
"slr0143"	1	0	144	95	86	80	70	68	82	102	96	106	99
"slr0144"	1	0	24	4	6	4	4	3	12	9	17	10	20
"slr0145"	1	0	9	11	13	15	22	12	16	11	13	11	21
"slr0146"	1	0	31	20	13	19	27	29	10	17	15	15	12
"slr0147"	1	0	21	20	20	13	13	13	17	16	10	15	14
"slr0148"	1	0	38	21	13	27	16	21	47	41	38	47	54
"slr0149"	1	0	57	34	29	35	29	39	27	44	44	46	37
"slr0150"	1	0	4	5	3	1	5	2	0	4	1	0	0
"slr0151"	1	0	52	25	30	29	39	33	35	26	39	36	47
"slr0152"	1	0	78	31	26	20	28	24	37	39	34	43	34
"slr0156"	1	0	256	164	156	121	170	155	128	138	139	166	141
"slr0157"	1	0	19	18	15	11	16	15	10	12	14	11	12
"slr0161"	1	0	65	52	41	50	34	42	60	55	64	72	46
"slr0162"	1	0	30	18	21	17	20	34	24	22	26	20	26
"slr0163"	1	0	23	27	27	26	21	21	21	25	19	16	19
"slr0164"	1	0	29	23	15	22	11	17	26	36	39	30	28
"slr0165"	1	0	48	23	47	34	49	34	43	39	39	35	32
"slr0168"	1	0	20	15	9	4	10	11	18	26	24	18	10
"slr0169"	1	0	18	8	9	6	9	9	7	6	4	3	4
"slr0171"	1	0	44	7	11	6	11	16	29	20	18	17	11
"slr0172"	1	0	24	16	25	22	25	29	44	47	52	63	59
"slr0179"	1	0	70	31	45	26	42	37	33	39	34	19	29
"slr0181"	1	0	48	50	57	47	58	52	40	43	41	32	58
"slr0184"	1	0	26	26	18	13	15	26	11	15	15	15	4
"slr0185"	1	0	21	13	9	10	9	8	8	7	15	17	14
"slr0186"	1	0	64	33	24	23	33	34	48	53	57	41	41
"slr0191"	1	0	106	43	42	44	51	69	52	51	53	62	53
"slr0192"	1	0	15	14	10	5	3	7	10	6	12	7	7
"slr0193"	1	0	61	32	24	35	31	29	54	54	58	68	59
"slr0194"	1	0	44	31	28	37	32	42	78	66	76	82	80
"slr0195"	1	0	25	35	23	13	27	20	13	11	11	11	9
"slr0196"	1	0	4	1	0	2	1	0	3	3	6	5	7
"slr0197"	1	0	75	28	47	36	30	38	21	31	22	31	29
"slr0199"	1	0	22	23	24	19	32	29	46	30	38	30	31
"slr0201"	1	0	35	21	22	16	15	32	36	24	30	27	22
"slr0204"	1	0	5	13	18	19	14	12	9	8	6	3	3
"slr0207"	1	0	127	64	65	61	89	78	83	89	73	104	81
"slr0208"	1	0	37	9	24	16	28	13	20	20	23	20	24
"slr0209"	1	0	81	40	35	28	38	40	49	49	51	56	62
"slr0210"	1	0	50	20	20	20	21	19	29	31	31	21	20
"slr0211"	1	0	63	37	40	29	34	34	31	44	33	30	37
"slr0212"	1	0	168	122	98	106	131	113	123	140	150	130	127
"slr0213"	1	0	126	56	46	53	57	56	112	97	99	96	92
"slr0214"	1	0	84	34	43	30	40	43	38	31	34	57	44
"slr0216"	1	0	16	5	18	6	15	6	12	9	11	11	12
"slr0217"	1	0	18	12	8	14	5	10	4	7	13	13	6
"slr0220"	1	0	93	55	61	73	81	67	106	90	100	107	80
"slr0222"	1	0	179	115	156	93	124	128	106	116	115	124	118
"slr0224"	1	0	17	4	3	8	3	3	4	5	4	6	9
"slr0226"	1	0	30	39	30	27	27	29	32	33	21	18	20
"slr0228"	1	0	113	87	89	78	79	80	116	109	134	105	101
"slr0229"	1	0	17	7	10	14	13	15	12	26	17	9	12
"slr0231"	1	0	27	10	17	18	10	14	10	7	9	8	11
"slr0232"	1	0	18	6	5	6	4	5	8	10	7	6	5
"slr0233"	1	0	5	3	2	3	1	0	7	6	5	4	7
"slr0236"	1	0	45	22	31	27	36	30	33	32	35	38	22
"slr0237"	1	0	99	77	61	85	69	70	82	90	87	86	74
"slr0238"	1	0	18	15	9	9	0	3	7	11	15	15	10
"slr0239"	1	0	21	7	4	1	7	5	8	8	11	8	10
"slr0240"	1	0	19	8	19	10	16	13	6	8	3	6	9
"slr0241"	1	0	22	12	11	9	5	9	12	12	15	17	19
"slr0242"	1	0	14	15	12	12	12	20	13	12	13	17	10
"slr0243"	1	0	20	5	11	2	17	8	7	9	14	11	3
"slr0244"	1	0	53	61	41	40	41	37	62	60	71	76	64
"slr0245"	1	0	21	18	15	17	14	14	21	25	15	17	15
"slr0249"	1	0	9	7	7	7	7	4	8	9	9	6	6
"slr0250"	1	0	16	7	8	11	11	22	31	41	34	32	28
